user_id_canon,archetype,predicted_risk,uplift_agent_block_ui,priority_agent_block_ui
u_358,Hands-On Builder,0.39043892434622446,0.11757894995641388,0.486893371182845
u_359,Onboarding Visitor,0.16973758904288572,0.1339021454366162,0.5674538589704272
u_360,Casual Browser,0.604026175015018,0.09101380126633138,0.7339908371769783
u_361,Mid-Tier Engager,0.25492632671059895,0.07489669749624904,0.5133367108658675
u_362,Onboarding Visitor,0.28906082696293733,0.07584536671120888,0.7426335385057339
u_363,Onboarding Visitor,0.14078969013769074,0.13230054280636278,0.5687382350886444
u_364,Hands-On Builder,0.18846863488275697,0.11679186740261274,0.42170198541765125
u_365,Casual Browser,0.9651992012277928,0.13183081057152696,0.5807107173609348
u_366,Hands-On Builder,0.5441384134079766,0.10390460806604826,0.22642312187720337
u_367,Hands-On Builder,0.20749581324893812,0.12862970754731134,0.6082366133181322
u_368,Casual Browser,0.5937947313120766,0.061335453563576295,0.5609729907807239
u_369,Casual Browser,0.7917365978571069,0.11640460434700681,0.5036937454114682
u_370,Casual Browser,0.4549042835324885,0.18701404341879102,0.8576809746793743
u_371,Casual Browser,0.913200034727355,0.16364382431815316,0.8768464804750842
u_372,Casual Browser,0.5680138488305095,0.13599779240677046,0.9265084245803661
u_373,Power User,0.34984513829632496,0.08415023378491866,0.552503827437014
u_374,Casual Browser,0.46470899156806994,0.1086878136646213,1.0258382236427206
u_375,Casual Browser,0.7992098512519556,0.13287287470981202,1.0554399273787594
u_376,Hands-On Builder,0.3602074853627584,0.10175364792488344,0.7651596578547426
u_377,Casual Browser,0.7368158164406375,0.11857082538003103,0.844915437405731
u_378,Hands-On Builder,0.12566751557557146,0.10998144049490434,0.41260466751383207
u_379,Casual Browser,0.5867456430529411,0.180572511816454,1.0880614451341548
u_380,Casual Browser,0.7090542956810058,0.08165587874588057,0.5918953170343568
u_381,Power User,0.16110471655100672,0.07321658319443941,0.3418598453933017
u_382,Mid-Tier Engager,0.15601939383489905,0.06712281277991135,0.5095078796506078
u_383,Hands-On Builder,0.4891720840330514,0.10624507256696192,0.23978839949867192
u_384,Hands-On Builder,0.0405952160464261,0.04498144513611011,0.8849461252702535
u_385,Hands-On Builder,0.5013100171730703,0.09963512809331866,0.6119034894914974
u_386,Casual Browser,0.5254801236679061,0.1828484938424083,0.7898664641649227
u_387,Casual Browser,0.7783262469877856,0.11853842397110717,0.8590573959298038
u_388,Hands-On Builder,0.32221290371486117,0.1375421979970908,0.5479165534440447
u_389,Hands-On Builder,0.12136225357209524,0.14904292345068698,0.22244446196617912
u_390,Hands-On Builder,0.16476671994108208,0.02485288699271329,0.6286179021882777
u_391,Casual Browser,0.8210690230658029,0.09262744631788021,0.9013217138695013
u_392,Casual Browser,0.6230656431040992,0.19305316520749305,0.6917243424368372
u_393,Hands-On Builder,0.7475416808203147,0.14416587610739415,0.7301069004498351
u_394,Casual Browser,0.5765326311521287,0.07367901855414619,0.5589009095368944
u_395,Hands-On Builder,0.16939987569774237,0.012099790052799136,0.35489361374632883
u_396,Hands-On Builder,0.10123676310915995,0.03255400325589911,0.3129918913813018
u_397,Onboarding Visitor,0.15521976788527783,0.14944178967351476,0.4603963318524133
u_398,Hands-On Builder,0.2516719879928031,0.03519994632549616,0.7929084247723583
u_399,Hands-On Builder,0.6988438963940432,0.08035666494108323,0.7795384435043451
u_400,Casual Browser,0.5628761947287866,0.17877848170027155,0.6679769455744526
u_401,Hands-On Builder,0.03586107451957101,0.012856225496348888,0.6123831151861656
u_402,Onboarding Visitor,0.18689261626561332,0.09462845751618432,0.704571421532441
u_403,Hands-On Builder,0.28021975907890234,0.048783562841747403,0.36884474223961605
u_404,Casual Browser,0.9039853388745347,0.18072688830156242,0.517698760126323
u_405,Hands-On Builder,0.2905356993774629,0.04968456089697108,0.8804671952486176
u_406,Casual Browser,0.6137032540043946,0.15614580083946722,0.8322901192467329
u_407,Casual Browser,0.5742040407701023,0.15439074854263557,1.0869910052835647
u_408,Hands-On Builder,0.39919600736253635,0.0410090968403496,0.4364291909925604
u_409,Casual Browser,0.6659319496638474,0.06487188798156902,0.8921221899818921
u_410,Casual Browser,0.8020401338219225,0.11729494032995562,0.5558225455788663
u_411,Hands-On Builder,0.1054043592980552,0.05048704127522176,0.38284011989173905
u_412,Hands-On Builder,0.18962207868009487,0.12325688494591919,0.5583314848887369
u_413,Onboarding Visitor,0.3548328182831716,0.12205098638374832,0.4237326878556499
u_414,Mid-Tier Engager,0.07851743073924757,0.07398335330696755,0.31733509468840915
u_415,Onboarding Visitor,0.12350488995470801,0.09491171154525063,0.3840164913925282
u_416,Casual Browser,0.6413778454503064,0.14459633223816953,0.42502387612610526
u_417,Casual Browser,0.8688543103047804,0.17580214077986728,0.8930965350342406
u_418,Power User,0.5491671814360513,0.06950033797724764,0.5444816599601031
u_419,Hands-On Builder,0.13208665662881736,0.048562535170671266,0.26597014648316797
u_420,Hands-On Builder,0.29893631402013454,0.04710488853967664,0.32018579518994383
u_421,Hands-On Builder,0.5146805029932751,0.08506691909950857,0.27177417667885084
u_422,Casual Browser,0.8008971368260078,0.12288074838250974,0.8288149657931134
u_423,Onboarding Visitor,0.2842255949831302,0.07161690793789106,0.2659472545287457
u_424,Casual Browser,0.7175441101133821,0.07275922747255902,0.9279976331246511
u_425,Onboarding Visitor,0.13848346987034896,0.11060452369662738,0.21435764352427383
u_426,Onboarding Visitor,0.20097123645401038,0.039923136317467495,0.37456305159712444
u_427,Hands-On Builder,0.24188964316220724,0.03757350822922099,0.823466673124335
u_428,Casual Browser,0.6295611941890383,0.11778616483883508,0.9029719226855721
u_429,Casual Browser,0.6156860757163647,0.0918889678264922,0.45107783304798144
u_430,Casual Browser,0.5231095801822029,0.14174015742312213,0.9747882731396258
u_431,Hands-On Builder,0.5160624858560737,0.06200486750682601,0.5451245850781433
u_432,Onboarding Visitor,0.2623139249573352,0.0728476411629906,0.7927481190181804
u_433,Casual Browser,0.6309942687514944,0.13520370502456402,0.8205178421152755
u_434,Casual Browser,0.49595128593448146,0.08849497314745268,0.8772831224230011
u_435,Power User,0.340353357371217,0.031805227201174166,0.8954510922769956
u_436,Casual Browser,0.5569467002743433,0.18325906640230466,0.5626348821468128
u_437,Hands-On Builder,0.1620025771710848,0.07072131839639893,0.6367619023329718
u_438,Power User,0.19459935313145535,0.06769310534855548,0.5222249730401789
u_439,Casual Browser,0.7889033363849212,0.06498570103819781,0.427616367045884
u_440,Casual Browser,0.7240072686151163,0.12971668236223505,0.41012944905200555
u_441,Hands-On Builder,0.05696068686177275,0.08758376102554,0.2834600044725011
u_442,Casual Browser,0.9068443274386883,0.1382377219336533,0.8543642183769837
u_443,Casual Browser,0.7043925052678168,0.1589843637052038,0.7970141615393744
u_444,Hands-On Builder,0.2972452247392276,0.03484745689874165,0.5874006928146092
u_445,Hands-On Builder,0.1367056096153261,0.045311238792286636,0.22229973376978207
u_446,Hands-On Builder,0.44914011712217095,0.12350226513225776,0.528512097452005
u_447,Hands-On Builder,0.25181479605739426,0.14260388635807517,0.84723597248977
u_448,Casual Browser,0.5695139260731265,0.0790305846314249,0.6783143085174526
u_449,Casual Browser,0.48014649270573645,0.12967093763073054,0.8374457288519195
u_450,Hands-On Builder,0.23253705235538352,0.039984675383542154,0.7458730729362004
u_451,Onboarding Visitor,0.4841625365767797,0.01841024356969754,0.7487476953993213
u_452,Casual Browser,0.5693257626556566,0.10557046733765896,0.7634960576766898
u_453,Hands-On Builder,0.07477892700140167,0.030116267525789782,0.8005663617816354
u_454,Casual Browser,0.5852423234921944,0.15939063028079448,0.6739646653546228
u_455,Onboarding Visitor,0.16796351370450527,0.08472155791400221,0.8220852503493588
u_456,Casual Browser,0.6763354949660545,0.08013682593864352,0.5681590164768817
u_457,Onboarding Visitor,0.13097855154707988,0.011293822376772011,0.39615148489339974
u_458,Casual Browser,0.5542500262093677,0.17314198686338977,0.43718443693930076
u_459,Casual Browser,0.48993538353011884,0.08466721686299465,0.9569072855795979
u_460,Casual Browser,0.7465590425511273,0.14487032991090723,0.6919386653628938
u_461,Mid-Tier Engager,0.16499025374641893,0.05716906783074438,0.3603816297379793
u_462,Hands-On Builder,0.1454381844637113,0.09196803136410497,0.36225319433160574
u_463,Onboarding Visitor,0.451163889216197,0.05419150777752536,0.8309799588604632
u_464,Hands-On Builder,0.5292063498589319,0.022171538496915583,0.7837416203227259
u_465,Casual Browser,0.777177197138795,0.09121300119808551,0.7874716197500282
u_466,Casual Browser,0.8977153092263308,0.08632819930707059,0.8312775602910047
u_467,Hands-On Builder,0.42318456662924475,0.06992270934155013,0.5320278993852037
u_468,Casual Browser,0.6173364748969555,0.15215972967966201,0.6741665800151662
u_469,Hands-On Builder,0.10549743468741869,0.046932850492490054,0.840833816852832
u_470,Casual Browser,0.577115816076833,0.061689790942086514,0.48792889246421145
u_471,Hands-On Builder,0.15601042342477014,0.08265123099706595,0.49291275280135954
u_472,Casual Browser,0.7583027272484149,0.14480632851025607,0.6411933355915127
u_473,Hands-On Builder,0.2382117203777517,0.14480186916025334,0.5487055041758038
u_474,Onboarding Visitor,0.04443763713492062,0.09252591243305454,0.5203423121816225
u_475,Hands-On Builder,0.17743415640634938,0.07596415831293984,0.5632226721557569
u_476,Casual Browser,0.48105034586883755,0.14027622762567854,0.4979432840588959
u_477,Onboarding Visitor,0.23325972978998843,0.13990608818068379,0.5591990510592939
u_478,Hands-On Builder,0.4563029734443914,0.12597294038423046,0.3696931697210476
u_479,Onboarding Visitor,0.11099512270858747,0.05521702267093312,0.3290319442917339
u_480,Mid-Tier Engager,0.524107383079782,0.043215610911999214,0.24538395315033387
u_481,Power User,0.2494485341513156,0.046768705731250304,0.7338567911292986
u_482,Onboarding Visitor,0.35765966969172464,0.08061894556012981,0.499209344599592
u_483,Mid-Tier Engager,0.1411241998676989,0.11416692317200088,0.6386505783182308
u_484,Onboarding Visitor,0.25621935561558057,0.08045068900561468,0.7093153403133203
u_485,Hands-On Builder,0.5239791499617252,0.019491495415935763,0.6755216657194874
u_486,Casual Browser,0.8819498063691885,0.16130129806159732,0.7293505033627776
u_487,Casual Browser,0.6639644320402216,0.17283581801393352,0.6715289702662108
u_488,Hands-On Builder,0.22351415888456408,0.05052970111676075,0.4631719367484646
u_489,Hands-On Builder,0.27642704708167387,0.10297760349966904,0.6480341578510393
u_490,Onboarding Visitor,0.32112925534140707,0.06972286614761507,0.5463560484593113
u_491,Onboarding Visitor,0.557406885681536,0.13447670980184198,0.7943925735919575
u_492,Casual Browser,0.56218908617482,0.17833157814250356,1.0122913890286984
u_493,Casual Browser,0.5548074793920521,0.1335604797633499,0.519392264604563
u_494,Onboarding Visitor,0.20960392282734935,0.10681077641390321,0.2953635560820079
u_495,Casual Browser,0.5068665371877109,0.18366895814309453,0.8412806482251995
u_496,Onboarding Visitor,0.36441921405229005,0.07940038141095856,0.4108580236435956
u_497,Casual Browser,0.469854215232803,0.10385510366843508,0.4129995031355692
u_498,Hands-On Builder,0.5752524381494896,0.11551325930734135,0.8220498685540685
u_499,Hands-On Builder,0.28165155884564697,0.04080927566985684,0.3588305370706658
u_500,Power User,0.37944115369394515,0.06439436072084588,0.8504964561800663
u_501,Onboarding Visitor,0.045659631002925305,0.1312018131949511,0.7022041156147776
u_502,Casual Browser,0.7907392159198113,0.1614191276377041,0.9338574429380389
u_503,Hands-On Builder,0.32590294062100394,0.06653354073464988,0.3410230470552123
u_504,Power User,0.3450841502829877,0.040064230337170034,0.36393609793176906
u_505,Casual Browser,0.6370136739010706,0.10983557471651312,0.764887427676846
u_506,Hands-On Builder,0.4243518655493258,0.049774580891840614,0.3204698968549035
u_507,Hands-On Builder,0.12881200099088816,0.034652500312139546,0.4138021848781226
u_508,Hands-On Builder,0.3299114686361586,0.11406660789919192,0.4250237345634631
u_509,Hands-On Builder,0.06675553056618239,0.04528978415902401,0.31174095327693485
u_510,Onboarding Visitor,0.10571078303232644,0.07358344582348693,0.3436279833766125
u_511,Casual Browser,0.9357995621053333,0.11402032255705527,0.9519862894057796
u_512,Hands-On Builder,0.15957134377575063,0.1474908330089883,0.3170370981830879
u_513,Hands-On Builder,0.12287989871766325,0.06475291418075087,0.21992017429074576
u_514,Casual Browser,0.7099564477393268,0.07119754759154567,0.8405484598402568
u_515,Casual Browser,0.9006741240171694,0.07257560536009176,1.0831881835747148
u_516,Casual Browser,0.5925333812435087,0.14270552098942907,0.6318496702361849
u_517,Hands-On Builder,0.6798139772747849,0.09391089724335717,0.2830589922373766
u_518,Hands-On Builder,0.16580692395614124,0.06862625866757169,0.5992711277572715
u_519,Casual Browser,0.8453257317063411,0.12045811692368415,1.0344479477669521
u_520,Onboarding Visitor,0.28710346659034747,0.01755056159772197,0.7488432458799352
u_521,Casual Browser,0.6051521024846309,0.1323165114544967,0.8357611078889011
u_522,Hands-On Builder,0.3569482999794101,0.08066352655324922,0.42053954762531953
u_523,Hands-On Builder,0.08720531597496316,0.030936904597972235,0.579316121293354
u_524,Hands-On Builder,0.23791157291652001,0.024537514055529862,0.2638713889129788
u_525,Onboarding Visitor,0.2125906368597829,0.027300148683928667,0.6752617969964689
u_526,Casual Browser,0.7380474712276761,0.0741439545087762,0.9075672132283554
u_527,Casual Browser,0.6905275608427199,0.14535914737514638,1.0755221360369431
u_528,Casual Browser,0.7479181328972756,0.0875075713364086,0.5822781511215502
u_529,Hands-On Builder,0.42219960770511694,0.04520022130624488,0.21291949333011587
u_530,Hands-On Builder,0.24249642318363557,0.03430010018120156,0.5819259250990054
u_531,Hands-On Builder,0.3024763373927353,0.14409694262279044,0.6947533530777701
u_532,Hands-On Builder,0.5685546252018754,0.12964644484125695,0.7532852331180915
u_533,Onboarding Visitor,0.29393240112032726,0.04226927722921292,0.33561725311736745
u_534,Hands-On Builder,0.23718069472344744,0.055859281149097634,0.38322700832591655
u_535,Hands-On Builder,0.4348483136027772,0.0393849979226996,0.5588136476871074
u_536,Hands-On Builder,0.24766475341982122,0.07886263432451532,0.43142056697900133
u_537,Casual Browser,0.9915252921662858,0.06274547454639551,1.0023580406112114
u_538,Onboarding Visitor,0.49414273786873564,0.10399152124555139,0.5316321076171042
u_539,Casual Browser,0.5927509224419929,0.13324214097446982,0.959705050871402
u_540,Hands-On Builder,0.21570858057122805,0.13580944996215444,0.6064338323376477
u_541,Onboarding Visitor,0.4548274324248505,0.03301497580597798,0.7411630991319784
u_542,Casual Browser,0.832033472949111,0.1725752944485584,0.6328710905712267
u_543,Power User,0.4727380263938699,0.12087454202534019,0.7819916353512177
u_544,Onboarding Visitor,0.2538973946761992,0.02780536649036417,0.3922006208857151
u_545,Casual Browser,0.6857213617632627,0.11579829138017786,0.7822691656023035
u_546,Casual Browser,0.6317922806044498,0.08382136976023236,0.5498049792217119
u_547,Power User,0.23320414628000993,0.04566087006405684,0.5328685651383354
u_548,Onboarding Visitor,0.16973032592208812,0.046854464476276204,0.42272264665609216
u_549,Hands-On Builder,0.49151217411248727,0.08787309516360817,0.38669240144605
u_550,Onboarding Visitor,0.33195877515080124,0.06759753044646516,0.8768895126196261
u_551,Hands-On Builder,0.34270313402458813,0.14268259256088275,0.3120518738407114
u_552,Onboarding Visitor,0.47320746037150585,0.027691819872580715,0.7511280862201766
u_553,Onboarding Visitor,0.057826174727944005,0.14631689887902782,0.8889154716382504
u_554,Hands-On Builder,0.3342823374545915,0.04228940962999695,0.2139310386180545
u_555,Casual Browser,0.9055663733930454,0.16820235109345943,0.8893191898294666
u_556,Casual Browser,0.5092677169367235,0.107455789664195,0.5770382638894009
u_557,Casual Browser,0.8763718621041711,0.08003139535842395,0.4283414770298131
u_558,Hands-On Builder,0.3351520189164386,0.13010448593447357,0.4820227052696415
u_559,Onboarding Visitor,0.31131126560378347,0.053240525893104844,0.8546524671196125
u_560,Power User,0.31565145210422435,0.1022397565917579,0.20823556605689839
u_561,Casual Browser,0.534259305964267,0.1393021159121277,0.8115199843508472
u_562,Casual Browser,0.4426125165402732,0.12604588331472238,0.7509775350167269
u_563,Casual Browser,0.8402492515093427,0.12941472617079547,1.0113689150597331
u_564,Casual Browser,0.5195934956640864,0.16251330797292024,0.458801200164438
u_565,Onboarding Visitor,0.2000779313230957,0.022288207977281677,0.6770682209206552
u_566,Casual Browser,1.0,0.15354529267410671,0.8760767889032941
u_567,Onboarding Visitor,0.2817555447671213,0.13541369419580102,0.6683560118035983
u_568,Hands-On Builder,0.34926511547555156,0.018090347582780983,0.8596341464545258
u_569,Casual Browser,0.5834866281295891,0.07969146749271334,0.9761612703048161
u_570,Onboarding Visitor,0.5023166737897836,0.11032847113828438,0.22938090837045422
u_571,Hands-On Builder,0.06245007841002178,0.07121943075424646,0.5297579954931593
u_572,Casual Browser,0.8354437700393007,0.11649680691391637,0.6785671393409334
u_573,Onboarding Visitor,0.0920630148030118,0.029175328836193018,0.41710305476356146
u_574,Hands-On Builder,0.6257518883853295,0.08094780570049032,0.5159357076078681
u_575,Hands-On Builder,0.37700811694720254,0.027716343567492814,0.4689359294481842
u_576,Casual Browser,0.5271719790497805,0.12672686388347565,0.7026337299150658
u_577,Hands-On Builder,0.27435287356315835,0.11690614185463193,0.8854833059260496
u_578,Onboarding Visitor,0.38256661568693123,0.04615701010420289,0.2620430823247065
u_579,Casual Browser,0.5784396198271593,0.12731006354516183,1.0455616088871107
u_580,Onboarding Visitor,0.2162905367743838,0.14888223571555698,0.5361656994297187
u_581,Hands-On Builder,0.5209740341645329,0.1061310592695652,0.6366195718496788
u_582,Onboarding Visitor,0.279074004926693,0.1277899479827278,0.7811280766323856
u_583,Casual Browser,0.8849887995749728,0.1180786649184764,0.652324120404479
u_584,Mid-Tier Engager,0.3481128642195799,0.11750052923761972,0.5012953356615768
u_585,Casual Browser,0.7776973082787967,0.06567128421178506,0.6866629361950998
u_586,Casual Browser,0.8552676384890687,0.07720756555591429,0.6623117157750319
u_587,Casual Browser,0.964636774420852,0.08842988300880869,1.0478705251528264
u_588,Casual Browser,0.5352549552408208,0.11627326944613073,0.9802509238351085
u_589,Casual Browser,0.8189062970344012,0.17840428296560684,0.47629999290408326
u_590,Casual Browser,1.0,0.10847724711031026,0.47568634673396726
u_591,Mid-Tier Engager,0.42330626189328024,0.1016469670921648,0.4995086603970938
u_592,Casual Browser,0.7242865327317485,0.15930400127248767,0.4690601637129664
u_593,Casual Browser,0.923732353428726,0.1420655295723678,0.8333651666897837
u_594,Hands-On Builder,0.6843643932117193,0.06001387554381907,0.30058412508321375
u_595,Onboarding Visitor,0.35926527588984386,0.09078746783989619,0.5656612847767608
u_596,Power User,0.3939614324212918,0.05791718299056447,0.20505396290260244
u_597,Casual Browser,0.7799956547644613,0.07174232339728169,0.6216174438888526
u_598,Casual Browser,0.48417433653931047,0.198992556946042,0.8740335065708587
u_599,Casual Browser,0.8372271147397713,0.07780554350855153,0.7388272581594939
u_600,Casual Browser,0.4941077935758853,0.07012877373704804,1.0847886401992917
u_601,Casual Browser,0.7982612864989767,0.1829943048890018,1.0118726572463475
u_602,Casual Browser,0.47765506645751094,0.10225685252500533,0.6513495453302058
u_603,Casual Browser,0.5282124549316296,0.15104157637029106,0.43184057903059225
u_604,Casual Browser,0.6142506430565662,0.1060608021527126,0.9919384100805131
u_605,Onboarding Visitor,0.18980885239554654,0.06480359791122596,0.83786401722027
u_606,Casual Browser,0.849549690409468,0.0966958160823515,0.9744391753933257
u_607,Casual Browser,0.6340831361350912,0.10802616081102143,0.4895649586438354
u_608,Onboarding Visitor,0.10047468691113758,0.06749805608211602,0.8985405940886013
u_609,Power User,0.1752910699720822,0.110858249672928,0.38100895508694166
u_610,Casual Browser,0.7112062459089998,0.13161506719287086,0.906943438965859
u_611,Hands-On Builder,0.30725814341699853,0.14209913040197678,0.835624413435005
u_612,Mid-Tier Engager,0.31622983906163077,0.01586325513742857,0.3649809800314966
u_613,Casual Browser,0.8493230296578294,0.13042956516848392,1.0357809882739462
u_614,Hands-On Builder,0.4992607592612914,0.09179147043644052,0.41663710543640686
u_615,Hands-On Builder,0.37973287476095796,0.13882757805039833,0.8834892556688392
u_616,Casual Browser,0.6587951204847888,0.06688219330699986,0.5968820142663323
u_617,Casual Browser,0.6172065020291081,0.14028994189093025,1.0674050773304846
u_618,Hands-On Builder,0.6337271424536701,0.12950818999391397,0.23748125562487243
u_619,Hands-On Builder,0.3024225452045582,0.04386988193669312,0.6964904081688691
u_620,Casual Browser,0.7532438315367291,0.18268092879335124,0.7724777936859026
u_621,Casual Browser,0.596008801181233,0.06266607729840086,0.7345139539859113
u_622,Casual Browser,0.5946041463382361,0.16254364807872215,0.5564460199790879
u_623,Onboarding Visitor,0.12016596269169015,0.14063585096361142,0.6939170528435443
u_624,Onboarding Visitor,0.2881738348704263,0.10200767262960869,0.333566644012415
u_625,Casual Browser,0.5945107684338112,0.12146409415726271,0.7869892571893378
u_626,Onboarding Visitor,0.22190174670034968,0.016283342306180525,0.3772717541281756
u_627,Hands-On Builder,0.49244241405815076,0.13881593386516802,0.8689349658469492
u_628,Casual Browser,0.48506599782258314,0.12584147117682046,0.420041835684957
u_629,Casual Browser,0.5707846803550597,0.06405954420703272,0.5398097960778656
u_630,Power User,0.3275299415979275,0.10657494998602665,0.3696174244712134
u_631,Hands-On Builder,0.3146017534698956,0.07745721550067614,0.4898474780374715
u_632,Onboarding Visitor,0.5591300431761457,0.0274083444419375,0.36291116930903744
u_633,Onboarding Visitor,0.05690746574113332,0.03999805330343634,0.5439443631881496
u_634,Casual Browser,0.921586297139582,0.06902869526381848,1.0107258662809773
u_635,Onboarding Visitor,0.11091117446247269,0.09040109555920028,0.6984443949864195
u_636,Onboarding Visitor,0.22652284530795472,0.09708412709528128,0.6059733863745778
u_637,Casual Browser,0.48232379528839836,0.1308039217697622,0.4623022245878758
u_638,Casual Browser,0.42033762111179795,0.1743942986203661,0.8857944758724929
u_639,Casual Browser,0.915099224706211,0.1805412349831219,0.5164899990176579
u_640,Casual Browser,0.5524295832997067,0.14618741553563772,0.9504571701731885
u_641,Casual Browser,0.801561690342304,0.06178590715904028,0.5750397309571073
u_642,Casual Browser,0.5934741652155991,0.15733215180468296,0.6919341098246305
u_643,Casual Browser,0.9676055160091945,0.11851989036884922,0.6453291416225495
u_644,Casual Browser,0.607457529958512,0.13917804765169417,1.0011697402723996
u_645,Hands-On Builder,0.24303279275432918,0.1008712842826438,0.2885811210993857
u_646,Onboarding Visitor,0.16867962259904035,0.05903312600579074,0.595951417669352
u_647,Power User,0.11978721348434995,0.1383937907240512,0.29944312661014355
u_648,Hands-On Builder,0.4281637369757693,0.028756481344969366,0.6933570852925306
u_649,Onboarding Visitor,0.2805328520070296,0.10401165301934523,0.8335546894561368
u_650,Casual Browser,0.42553045918146487,0.060610341193921266,0.7042253577070774
u_651,Onboarding Visitor,0.5758838933798938,0.13945115475672532,0.5416645821854831
u_652,Onboarding Visitor,0.24667491342653283,0.025750578653332808,0.8491959855379336
u_653,Hands-On Builder,0.12659141193795395,0.023283792220660446,0.56469397205455
u_654,Onboarding Visitor,0.07690526282307505,0.05662106862731419,0.5413189066346926
u_655,Casual Browser,0.5317865994756038,0.11229928004547128,0.804830371893013
u_656,Casual Browser,0.7423522504030945,0.09000201012520301,0.8824608154540663
u_657,Casual Browser,0.8422870444385289,0.14191703252979743,0.47481836256092197
u_658,Mid-Tier Engager,0.22902080143355766,0.07200797372587489,0.7747773694190612
u_659,Onboarding Visitor,0.8133424050014515,0.014784582465752238,0.5048535192172814
u_660,Casual Browser,0.6079234242657765,0.10475128871574209,0.4506439569282399
u_661,Hands-On Builder,0.26083444259376065,0.12346060790024385,0.7503278684387491
u_662,Onboarding Visitor,0.10952628416623476,0.10655821488066158,0.46386498018039046
u_663,Casual Browser,0.650851252000395,0.16148191950118324,0.4702572465665378
u_664,Casual Browser,0.8615262690501317,0.15773636937169327,0.8436453276802753
u_665,Casual Browser,1.0,0.10353622299362467,1.016091947403549
u_666,Casual Browser,0.7984798933684013,0.07395294909074862,1.0214274565897903
u_667,Casual Browser,0.4587343222846887,0.09814540576463343,1.070364432366281
u_668,Casual Browser,0.49968586243360075,0.1764499420259223,1.0073938218366816
u_669,Casual Browser,0.45874538677015847,0.19726591168962998,0.4014986435418327
u_670,Casual Browser,0.5404948127964428,0.12913858206381856,0.6661688164893731
u_671,Hands-On Builder,0.18135617969878268,0.011358049689225911,0.7729798059338522
u_672,Casual Browser,0.5207732276954053,0.07960627369879206,0.6563771041989319
u_673,Onboarding Visitor,0.3803905055871858,0.055091280544277206,0.6210839544657942
u_674,Casual Browser,0.5155087470687871,0.14100194880301295,0.8244218631621725
u_675,Hands-On Builder,0.3442408863859198,0.020513110412743955,0.4555177128271761
u_676,Casual Browser,0.8240345061051237,0.19207002181938343,1.0331317490969012
u_677,Casual Browser,0.6228239973320059,0.1111117142598161,0.7522598417702824
u_678,Hands-On Builder,0.49661588793271977,0.1377617905094752,0.5253489441562506
u_679,Hands-On Builder,0.3672419812866422,0.11927305238598303,0.898259621963327
u_680,Hands-On Builder,0.1766046090707247,0.11576121815218134,0.5454502548508317
u_681,Casual Browser,0.6580634729990846,0.14494074116951247,0.5248787763500067
u_682,Casual Browser,0.589464696727799,0.14774973438725825,0.7591485960044067
u_683,Power User,0.41553989542792674,0.09932045293027472,0.769811714863951
u_684,Hands-On Builder,0.3736665773648109,0.09802099418358148,0.7438022288287969
u_685,Onboarding Visitor,0.31574326822413956,0.08752195239577056,0.7520072355759297
u_686,Onboarding Visitor,0.08399329541065491,0.14809796258760444,0.6956166487985382
u_687,Casual Browser,0.5704002605691204,0.16252067943959744,0.5779524803466818
u_688,Hands-On Builder,0.1477675605532415,0.11877249437495295,0.803458860088162
u_689,Casual Browser,0.4399469717425711,0.18214479411171436,1.0254104257633854
u_690,Casual Browser,0.5032941517860653,0.09018956678161888,0.5359068876329844
u_691,Onboarding Visitor,0.10515294927659564,0.021732582273308508,0.29131894558597576
u_692,Onboarding Visitor,0.22786647909438923,0.0776052211238038,0.8829234780123785
u_693,Casual Browser,0.803684537195859,0.13197129738669822,1.0078267745552574
u_694,Casual Browser,0.5854125091233029,0.17608544919298846,1.0252653030469627
u_695,Onboarding Visitor,0.23563203212078124,0.07212970109952699,0.8204634692370767
u_696,Casual Browser,0.6356871952026765,0.13991942357620377,0.7791807768236099
u_697,Onboarding Visitor,0.2556894500410284,0.08378993139188415,0.6524812156660598
u_698,Casual Browser,0.6773165893515959,0.06534838972603475,0.7817539964935492
u_699,Onboarding Visitor,0.4929038584246122,0.09613008552356794,0.23584444443323035
u_700,Onboarding Visitor,0.22461636012846697,0.1259260600083953,0.721852159746941
u_701,Casual Browser,0.8978941595164927,0.08205007673061254,0.7537324233351161
u_702,Casual Browser,0.6708167713466875,0.14320644274972338,0.8533963523531607
u_703,Casual Browser,0.6447966527292512,0.143105476222498,0.7518478634828747
u_704,Casual Browser,1.0,0.08298589496789022,0.7442679256257192
u_705,Hands-On Builder,0.4405181037535751,0.02728490032230304,0.3202523766344368
u_706,Casual Browser,0.44283204593560016,0.19720727201670785,0.5950996005988043
u_707,Hands-On Builder,0.3382887652701045,0.06512068375142525,0.3111968843607691
u_708,Casual Browser,0.5093125928188253,0.0918390420212941,0.5369664069377398
u_709,Power User,0.2790779756873904,0.03398543622361249,0.8810841662942135
u_710,Hands-On Builder,0.12319567633573482,0.10346423990165289,0.3071794120405389
u_711,Onboarding Visitor,0.31085490028701984,0.09532234162581903,0.3884892970136453
u_712,Onboarding Visitor,0.5807638662086987,0.10009729721823843,0.6134127604170094
u_713,Casual Browser,0.7520188680892029,0.07232084385160331,0.8271250033656492
u_714,Casual Browser,0.6116244883009574,0.1850948416897812,0.5077818908206804
u_715,Hands-On Builder,0.19060156650468274,0.06449729555326675,0.7556021980496486
